enrollee_id,target
16548,0.8839679
12036,0.12562587850228424
11061,0.41755188
5032,0.13813945455465926
17599,0.12548335711862502
19314,0.1277668110249154
12365,0.30664432
22696,0.1264638778314492
16083,0.1278584938530439
33240,0.12713448891142146
813,0.12786441877070148
1362,0.12758749460178048
3821,0.12760548556342716
26316,0.26356264488822345
29269,0.21587941
22524,0.12704049083944882
30407,0.13162920333138772
863,0.12796352910477354
27743,0.1278292831241982
29303,0.12720772175760028
1019,0.26801208
8819,0.12791398341831106
5397,0.2139870436586465
14697,0.12809835051178406
10407,0.12647682775733926
19224,0.3490966
735,0.12589866037005032
14106,0.40362522
858,0.12856248323516714
9061,0.12690436767361
12775,0.12434024297006628
7964,0.13913089
30781,0.13076812505350754
29346,0.24818925757282795
17991,0.1216844456210646
15768,0.13029680283461156
15378,0.127530159529347
27248,0.12614062729678122
5931,0.13109686486048566
11897,0.12787122181405094
10606,0.12683021356820331
28368,0.15928925628866336
11081,0.1251490696869074
19611,0.1931940310701553
1283,0.12794526211196894
18590,0.1254811996077308
2076,0.12643951065405154
19130,0.12726904
29874,0.1276905340981148
16387,0.1207147193917168
22536,0.12787932127971907
30268,0.3597372196643317
23258,0.1580111410509113
14201,0.21569887
10551,0.18266001
28787,0.16802908
23340,0.5024762956679911
26020,0.1442282164627118
22989,0.1295167868839686
14594,0.13369131
10127,0.12962401
18684,0.1254970986748696
20163,0.1681792765548248
997,0.21393734
32505,0.25423354
28948,0.17281551919250066
19793,0.1252659884294835
22487,0.16163021
28765,0.1280431330852844
28078,0.12506603673365482
3780,0.1285867211558025
15396,0.38187587
31167,0.12688777696978729
8834,0.30963820000000003
12051,0.14692813
29453,0.32004565
4305,0.2305613815000956
28298,0.12826767355263666
33189,0.17828164407289926
6611,0.12777695226720534
4763,0.37028694
11459,0.12755755357888762
4870,0.123410575
12630,0.1275692650460256
29618,0.12469666442438833
30033,0.16648422
25404,0.1241848039660472
5522,0.16489232
13026,0.19404691
14788,0.1642869565841877
8450,0.19417129395499808
15425,0.1690214
17221,0.4903424028220364
32535,0.3120717
3356,0.12752542720760673
6938,0.14513245
25715,0.1278913134674679
25064,0.11116412543609136
29805,0.14814094
20608,0.3889749305261889
32283,0.12296547108591074
17793,0.18493772
1525,0.1271378068950617
3579,0.18518879
1704,0.12779704958622154
16657,0.12856722
21066,0.1864214450641007
32817,0.1262914230696522
24938,0.1557029503902218
2837,0.4317118804783585
1157,0.15013972
33154,0.3036900870132331
27434,0.16648422
15056,0.1275821543581049
2555,0.17438257
19701,0.12729236063935725
25529,0.1267081361701726
17070,0.25927910000000004
26053,0.12466509423701926
30684,0.12107612085459883
2815,0.1432319727041223
31291,0.1251820928026495
26903,0.12739431566361614
32889,0.25952414766961074
20873,0.15743974
27921,0.23254019
16150,0.12715873590594004
31345,0.12717371527492072
13375,0.17815363
12369,0.20732093
30180,0.11823834090465388
33355,0.12773666899845484
2417,0.12406006513302527
30481,0.12798356494878582
5540,0.16005021
32713,0.17116928
263,0.57877237
20373,0.32527804
4991,0.24353692
24045,0.25160664
17697,0.12790143461294612
30866,0.20907933
12996,0.26671258
25973,0.13384343505334442
18035,0.3914352752637992
8980,0.12828759863149164
6515,0.1954810719779125
24754,0.12643776439556334
3901,0.12761535990015693
8499,0.31521129999999997
6139,0.13137933925001344
31696,0.12780021441360775
24611,0.12723141193222753
18882,0.1257693709843224
11713,0.4227948991753371
7027,0.20306689
23513,0.1278253038102073
3013,0.27491665
11584,0.17384192
24451,0.12712529280357532
17738,0.2570450227674257
30028,0.28086059999999996
9366,0.21751127429869416
25896,0.12663099846686207
29281,0.21361619
31222,0.13767773
11790,0.24968937
15533,0.53315115
10055,0.18184629
32053,0.25848347
