enrollee_id,target
16548,0.42722829999999995
12036,0.06520862645866904
11061,0.12801708219433747
5032,0.045537500351838185
17599,0.039048076
19314,0.07751814499866606
12365,0.1278952210662098
22696,0.08147123157967671
16083,0.07359639354163665
33240,0.04797577096510617
813,0.06765435934657046
1362,0.060878591228509416
3821,0.07356273751043299
26316,0.12859231202313487
29269,0.061239645853757435
22524,0.056491762
30407,0.06635876443782011
863,0.06422001084565232
27743,0.08175678448257448
29303,0.070207804
1019,0.1272708247181548
8819,0.09798511
5397,0.12046915
14697,0.04905933891228005
10407,0.060859500000000004
19224,0.14326596745512452
735,0.051874667
14106,0.1281670997269625
858,0.07865562727522178
9061,0.0603872562196752
12775,0.06134662092210221
7964,0.07855444117363658
30781,0.06031385
29346,0.1274715566507102
17991,0.0666669576868013
15768,0.09193511432616557
15378,0.07353595070832923
27248,0.027041942000000003
5931,0.0631963528791873
11897,0.06436435778728054
10606,0.06356006060900574
28368,0.06974888
11081,0.02975219557712248
19611,0.09449246363593754
1283,0.0660157657017978
18590,0.05322852185156289
2076,0.030701099999999995
19130,0.09965410257924774
29874,0.067843616
16387,0.029468
22536,0.079730466
30268,0.12234727686799116
23258,0.06537799108367204
14201,0.11537819999999999
10551,0.06440458
28787,0.12491311373657207
23340,0.17373759270713268
26020,0.04063218819914958
22989,0.09190917
14594,0.08397220804569883
10127,0.07393494454368661
18684,0.03412336
20163,0.12354266
997,0.08692725461775329
32505,0.13347467127386412
28948,0.11872533
19793,0.09292525
22487,0.10542702353676624
28765,0.06254341525380863
28078,0.07869992
3780,0.0528604126814374
15396,0.1232240949919564
31167,0.070391744
8834,0.1272489599909358
12051,0.060309731199190884
29453,0.1307067602711431
4305,0.09784263688836507
28298,0.08243244409834767
33189,0.060376717305123485
6611,0.059784174
4763,0.12786273959445588
11459,0.07244091760307843
4870,0.0373062623234329
12630,0.056184219303261125
29618,0.036313057
30033,0.00071772933
25404,0.07340177488329445
5522,0.11047319
13026,0.1277053225895617
14788,7.036073000000001e-05
8450,0.0560832549260916
15425,0.05559078520906829
17221,0.12798284798885104
32535,0.12458259
3356,0.07186095155491007
6938,0.08595009
25715,0.06289297421018526
25064,0.04408187410462744
29805,0.0789119265585774
20608,0.12784991744102267
32283,0.037365466
17793,0.10633103541582224
1525,0.08709859773833432
3579,0.12264014154161765
1704,0.058920383
16657,0.11020321
21066,0.10304661637001264
32817,0.07574934310384973
24938,0.11945337
2837,0.13134445199707975
1157,0.04711538485568045
33154,0.12717749248089322
27434,0.12239139689665204
15056,0.06499218835285278
2555,0.08657096077517071
19701,0.04047607898992631
25529,0.07320821
17070,0.11872699173855265
26053,0.05014310272922634
30684,0.022637784044916724
2815,0.07782771432381515
31291,0.04054025
26903,0.09848449377593267
32889,0.11238833838113256
20873,0.11300285659322312
27921,0.1284638118262628
16150,0.07048805
31345,0.060541093
13375,0.0007532537
12369,0.1216029819218864
30180,0.03620833
33355,0.05445099
2417,0.04256007
30481,0.0957804128386246
5540,0.07790793483128451
32713,0.11029297
263,0.15052722071445473
20373,0.16650470189053984
4991,0.11047319
24045,0.14400720008936874
17697,0.08413566883935676
30866,0.07912594
12996,0.12790909976064144
25973,0.00036770105
18035,0.1281038863083369
8980,0.08557046955327892
6515,0.10691679556416754
24754,0.0819971180703565
3901,0.05936566
8499,0.13325983165713734
6139,0.027866155
31696,0.07252325964817344
24611,0.054792136
18882,0.06469421967484937
11713,0.12803984388114534
7027,0.06814136695465686
23513,0.06195188226806931
3013,0.12797318583317074
11584,0.10297773
24451,0.0769977066917741
17738,0.11882680822788698
30028,0.12532157899539878
9366,0.12790711128956145
25896,0.052419752
29281,0.10394206
31222,0.11271866328085207
11790,0.1274468074501507
15533,0.12841524
10055,0.08725150605078706
32053,0.1279858460361254
9977,0.10705273
30111,0.11293535550443942
20140,0.1278235181561399
24780,0.09308333012868933
33097,0.0622045805593576
1312,0.08595009
8694,0.02921873192902992
14127,0.08165794
29904,0.08385760910181146
29099,0.07299848971058659
18616,0.029652774
31040,0.13120896236875335
28643,0.1165673695525214
7132,0.13910621
30579,0.051052213
19419,0.07954648306127007
7835,0.05863384403531696
11957,0.07816964486250214
20303,0.041278469473995855
20120,0.06008929
24434,0.06579140101120998
25972,0.0494065
10442,0.08333517696677006
24285,0.12855206782393466
8925,0.1260455756272138
26227,0.0557262
15960,0.07107815714420987
28482,0.12118552648264527
23555,0.059570839749996086
10319,0.08012343212603255
9717,0.11057998882593112
24606,0.12781472246215067
4545,0.07567984570011448
30371,0.13239314020665047
10309,0.064697325
11076,0.059549875925461675
14411,0.1279410289273292
18403,0.060296655
30763,0.12844618287062562
10772,0.047582358
10597,0.06815782
6940,0.0619373913389344
14149,0.12642252581934696
30682,0.0709674068529586
33089,0.058199108
28300,0.13661496665212866
28024,0.04836887
15923,0.08230100001875833
23021,0.01162526
9271,0.12704256
24649,0.12776016
25717,0.08074861261013537
21247,0.12579511
2302,0.033000767
32609,0.1227558423662432
27506,0.061540574
30403,0.11478292
6612,0.048824787
14011,0.06826499138869285
22398,0.07729957264021589
13659,0.0827892249185286
7087,0.10198855605654786
33044,0.12578565
29659,0.14436372241985354
23199,0.08799545813435329
1093,0.06286448614212575
12165,0.07177869999999999
27636,0.028024351896037875
11850,0.12784277590934556
1929,0.02739160300113025
31747,0.1359891997551431
29506,0.09017959445739557
10320,0.07654442898011403
4209,0.07689506766726413
28190,0.12013515207450033
26665,0.1288299441361897
13817,0.08233713201746007
2899,0.12932541785669055
8530,0.11850961566779195
28742,0.07212153086807851
4944,0.10140957293047256
16458,0.13404711369209274
23632,0.1280117862387793
7422,0.09247602648836002
14564,0.049584181813457584
18967,0.12027799936424124
12862,0.1283928211659779
18021,0.11267867742342833
27748,0.12809723482067512
1683,0.08976245
13043,0.08847448
274,0.0659138583095048
30001,0.03755661828058128
19300,0.16549885599821654
25154,0.13558161043193706
1387,0.06980288
6261,0.087448284
22427,0.1240139340259721
1348,0.07912594
23959,0.07825102258480278
24455,0.060938695171213
6441,0.1339922007888763
13576,0.0767164579163768
21421,0.07064062
