enrollee_id,target
16548,0.4918713876135203
12036,0.07169407569479651
11061,0.23673261235207085
5032,0.07127153523536289
17599,0.06152051799093088
19314,0.08229189669864222
12365,0.20003176282598578
22696,0.08442698616809095
16083,0.08097892634720448
33240,0.08531801202490176
813,0.07363704470420106
1362,0.07357236524973333
3821,0.08487043770149892
26316,0.17410910558214945
29269,0.105594265729116
22524,0.07011357620127297
30407,0.07719369633388677
863,0.07836216132536368
27743,0.08316758510041465
29303,0.07280451799838786
1019,0.15787497357827351
8819,0.0914828489547525
5397,0.12961062167226484
14697,0.07131689254499059
10407,0.07929795157316642
19224,0.1989394353034268
735,0.06864818046961114
14106,0.26145924764528133
858,0.08347338331896977
9061,0.06992934249700204
12775,0.06415912762363826
7964,0.09002217143929163
30781,0.07359984857865397
29346,0.14974877149275337
17991,0.0747831123425662
15768,0.09544688615659759
15378,0.07513247928625875
27248,0.05105625342911473
5931,0.07045939952397755
11897,0.07585606261646961
10606,0.0704632902858456
28368,0.09863493320735828
11081,0.05239301665432549
19611,0.11011099609574515
1283,0.07620713090278704
18590,0.06468312170252462
2076,0.056479528071941044
19130,0.09460845395161642
29874,0.07217608378634549
16387,0.05353073851384623
22536,0.08339791829295562
30268,0.20831701156448826
23258,0.08890083654448626
14201,0.12107287172752151
10551,0.09169728449372812
28787,0.11951619922871122
23340,0.2893882757586846
26020,0.08432994985041327
22989,0.09504172854305519
14594,0.09137190886394653
10127,0.09174740777677459
18684,0.05925000510649487
20163,0.11651897996598448
997,0.10633930328025783
32505,0.17167196058857145
28948,0.11563219803963087
19793,0.09066683925657204
22487,0.10839838942151514
28765,0.07978238489310234
28078,0.08266100999076144
3780,0.07558865471084592
15396,0.15365994378745967
31167,0.07140204098153624
8834,0.158441091883554
12051,0.08654521479534778
29453,0.2167287753123157
4305,0.12515595556788067
28298,0.09175628682610559
33189,0.09857799197345657
6611,0.06864829583436731
4763,0.22848778952622587
11459,0.0781757696036486
4870,0.07048228181587668
12630,0.06610075459054647
29618,0.06324366101153354
30033,0.0712882408776377
25404,0.08041002203734234
5522,0.11094267466006548
13026,0.1363656134499691
14788,0.08136792733848308
8450,0.09908623366340723
15425,0.09048165449786337
17221,0.30637826362523723
32535,0.16780608857449217
3356,0.08039414781377406
6938,0.09562383586399074
25715,0.08022293604572966
25064,0.07136331600050687
29805,0.088356003248236
20608,0.21657176753277074
32283,0.06103776538903266
17793,0.11894630964990828
1525,0.08681645103774116
3579,0.1275613756336915
1704,0.06912974142912391
16657,0.10170697342852136
21066,0.11583676476012046
32817,0.07585988056734862
24938,0.10961627476206633
2837,0.24110312467249895
1157,0.07302045007271436
33154,0.16731813750402372
27434,0.12372948485693847
15056,0.07989393256217102
2555,0.09918897658332149
19701,0.062429631220880584
25529,0.07006615205186702
17070,0.1334346598610201
26053,0.060968848563434264
30684,0.05486837550187526
2815,0.09622721043170746
31291,0.0597412718426464
26903,0.094071148153972
32889,0.1310730242276498
20873,0.11407223937306114
27921,0.1454564492554048
16150,0.078323420217558
31345,0.07642482436924845
13375,0.07054510736753426
12369,0.13189675341257825
30180,0.06865234810051124
